Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country
l_136321497,4 Beds,4 Baths,,,Residential,"1,170,283 ",Mexico
l_139144940,3 Beds,2 Baths,,"('1,442 Sqft', ' sqft')",Condominium,"417,509 ",Mexico
l_154259678,2 Beds,2 Baths,,"('828.82 Sqft', ' sqft')",Residential,"215,036.797979 ",Mexico
l_145835846,2 Beds,2 Baths,,"('1,068.32 Sqft', ' sqft')",Residential,"220,000 ",Mexico
l_156270337,3 Beds,3 Baths,,"('1,452.91 Sqft', ' sqft')",Residential,"285,000 ",Mexico
l_152709399,3 Beds,2 Baths,,,Residential,"175,000  20",Mexico
l_154308932,2 Beds,2 Baths,,"('861.11 Sqft', ' sqft')",Residential,"255,681.457086 ",Mexico
l_154028278,5 Beds,4 Baths,,"('4,574.66 Sqft', ' sqft')",Residential,"1,841,206.234815 ",Mexico
l_145474774,7 Beds,8 Baths,,,Residential,"1,199,000 ",Mexico
l_160969382,1 Bed,1 Bath,,"('592.02 Sqft', ' sqft')",Condominium,"179,000 ",Mexico
l_153392982,2 Beds,2 Baths,,"('1,011.81 Sqft', ' sqft')",Condominium,"358,571.032548 ",Mexico
l_157294119,1 Bed,1 Bath,,"('575 Sqft', ' sqft')",Residential,"199,000 ",Mexico
l_157608672,3 Beds,3 Baths,,"('2,819.8 Sqft', ' sqft')",Condominium,"559,000 ",Mexico
l_159633078,2 Beds,2 Baths,,"('2,454.17 Sqft', ' sqft')",Residential,"700,000 ",Mexico
l_160649945,,,,,Residential,"580,238.732550 ",Mexico
l_157313920,2 Beds,2 Baths,0.103 ac Lot Size,"('2,471.39 Sqft', ' sqft')",Residential,"369,000 ",Mexico
l_132826534,2 Beds,2 Baths,,"('1,289 Sqft', ' sqft')",Residential,"210,000 ",Mexico
l_158289541,2 Beds,2 Baths,,"('1,124.63 Sqft', ' sqft')",Condominium,"399,000  50",Mexico
l_159708964,4 Beds,4 Baths,0.926 ac Lot Size,"('6,996.54 Sqft', ' sqft')",Residential,"3,500,000 ",Mexico
l_148129556,2 Beds,2 Baths,,"('1,500 Sqft', ' sqft')",Condominium,"440,000 ",Mexico
l_136118908,2 Beds,2 Baths,,"('1,679 Sqft', ' sqft')",Residential,"242,967 ",Mexico
l_153190516,2 Beds,2 Baths,,"('875.86 Sqft', ' sqft')",Condominium,"215,762.572063 ",Mexico
l_154406449,2 Beds,2 Baths,,"('1,206.63 Sqft', ' sqft')",Residential,"274,101.797995 ",Mexico
l_160761585,,,,,Lots and Land,"229,000 ",Mexico
l_151404161,3 Beds,3 Baths,,"('515 Sqft', ' sqft')",Condominium,"1,224,493 ",Mexico
l_157163766,2 Beds,2 Baths,,"('1,008.47 Sqft', ' sqft')",Residential,"309,000 ",Mexico
l_159553564,1 Bed,1 Bath,,"('490 Sqft', ' sqft')",Residential,"208,000 ",Mexico
l_158291143,3 Beds,3 Baths,,"('2,949.31 Sqft', ' sqft')",Residential,"869,000 ",Mexico
l_136060752,4 Beds,4 Baths,,"('3,990.29 Sqft', ' sqft')",Residential,"578,900  66.9",Mexico
l_160617295,3 Beds,3 Baths,,"('2,574 Sqft', ' sqft')",Residential,"416,657.370336 ",Mexico
l_153876365,1 Bed,1 Bath,,"('301.39 Sqft', ' sqft')",Residential,"110,000 ",Mexico
l_143854172,2 Beds,2 Baths,,"('1,996.71 Sqft', ' sqft')",Condominium,"389,000 ",Mexico
l_145476847,2 Beds,2 Baths,,"('1,726.53 Sqft', ' sqft')",Residential,"596,861 ",Mexico
l_158647872,,,,,Residential,"369,000  3.6",Mexico
l_152709438,3 Beds,3 Baths,,"('2,345.03 Sqft', ' sqft')",Condominium,"650,000 ",Mexico
l_145098175,1 Bed,1 Bath,,"('462.85 Sqft', ' sqft')",Residential,"126,470 ",Mexico
l_123204473,2 Beds,2 Baths,,"('1,001 Sqft', ' sqft')",Residential,"396,013 ",Mexico
l_145566630,3 Beds,3 Baths,,"('1,614.59 Sqft', ' sqft')",Residential,"639,000 ",Mexico
l_159083069,5 Beds,5 Baths,0.09 ac Lot Size,"('3,647 Sqft', ' sqft')",Residential,"480,000 ",Mexico
l_140682642,2 Beds,2 Baths,,"('810 Sqft', ' sqft')",Residential,"199,000 ",Mexico
l_148903391,4 Beds,4 Baths,0.129 ac Lot Size,"('4,477.79 Sqft', ' sqft')",Residential,"655,000 ",Mexico
l_159660070,2 Beds,2 Baths,0.052 ac Lot Size,"('2,281.95 Sqft', ' sqft')",Residential,"399,000 ",Mexico
l_140009334,2 Beds,1 Bath,,"('592.02 Sqft', ' sqft')",Residential,"84,000 ",Mexico
l_142563601,2 Beds,2 Baths,,"('2,104.9 Sqft', ' sqft')",Residential,"559,200 ",Mexico
l_153801692,3 Beds,3 Baths,0.221 ac Lot Size,"('4,090.29 Sqft', ' sqft')",Residential,"1,799,000 ",Mexico
l_143027515,4 Beds,4 Baths,,"('3,465.98 Sqft', ' sqft')",Residential,"491,000 ",Mexico
l_156365521,3 Beds,2 Baths,,"('1,960 Sqft', ' sqft')",Residential,"249,000 ",Mexico
l_155365400,3 Beds,4 Baths,,"('2,055 Sqft', ' sqft')",Residential,"334,000 ",Mexico
l_112868214,2 Beds,2 Baths,,,Residential,"361,000 ",Mexico
l_123586289,3 Beds,2 Baths,,"('2,206.6 Sqft', ' sqft')",Condominium,"561,350 ",Mexico
l_158466250,2 Beds,2 Baths,,"('1,400 Sqft', ' sqft')",Residential,"220,000  28",Mexico
l_158850669,2 Beds,2 Baths,0.093 ac Lot Size,"('1,291.67 Sqft', ' sqft')",Residential,"242,000 ",Mexico
l_159554563,4 Beds,3 Baths,0.08 ac Lot Size,"('2,949.31 Sqft', ' sqft')",Residential,"359,000 ",Mexico
l_153245659,3 Beds,3 Baths,0.151 ac Lot Size,"('5,414.25 Sqft', ' sqft')",Residential,"2,990,000 ",Mexico
l_140767968,1 Bed,1 Bath,,"('433.78 Sqft', ' sqft')",Residential,"94,000 ",Mexico
l_157537539,3 Beds,4 Baths,0.106 ac Lot Size,"('4,628.48 Sqft', ' sqft')",Condominium,"959,000 ",Mexico
l_142582020,2 Beds,2 Baths,,"('904.17 Sqft', ' sqft')",Residential,"280,000 ",Mexico
l_159369095,2 Beds,2 Baths,0.031 ac Lot Size,"('1,356.25 Sqft', ' sqft')",Condominium,"497,266 ",Mexico
l_142119595,2 Beds,2 Baths,,"('1,010.09 Sqft', ' sqft')",Residential,"206,900 ",Mexico
l_160527488,,,,,Residential,"155,000 ",Mexico
l_135859329,1 Bed,1 Bath,,"('546.8 Sqft', ' sqft')",Residential,"255,000 ",Mexico
l_158466036,2 Beds,2 Baths,,"('1,068.68 Sqft', ' sqft')",Condominium,"290,000 ",Mexico
l_159016374,3 Beds,3 Baths,,"('2,108 Sqft', ' sqft')",Residential,"365,000 ",Mexico
l_143891050,2 Beds,2 Baths,,"('1,391.5 Sqft', ' sqft')",Residential,"281,000 ",Mexico
l_157861153,2 Beds,2 Baths,0.033 ac Lot Size,"('1,119.45 Sqft', ' sqft')",Condominium,"795,183 ",Mexico
l_154756092,1 Bed,1 Bath,,"('500.62 Sqft', ' sqft')",Condominium,"205,853  56.1",Mexico
l_159219459,4 Beds,3 Baths,,"('3,800 Sqft', ' sqft')",Residential,"595,000 ",Mexico
l_157294582,4 Beds,7 Baths,0.311 ac Lot Size,"('3,887 Sqft', ' sqft')",Residential,"450,000  75",Mexico
l_156214164,3 Beds,3 Baths,,"('1,873.22 Sqft', ' sqft')",Condominium,"502,195 ",Mexico
l_155347426,2 Beds,3 Baths,,"('2,314.24 Sqft', ' sqft')",Condominium,"925,000 ",Mexico
l_158533501,3 Beds,3 Baths,,"('2,152.78 Sqft', ' sqft')",Residential,"485,000 ",Mexico
l_152819530,4 Beds,5 Baths,,"('7,104.18 Sqft', ' sqft')",Residential,"2,500,000 ",Mexico
l_134666803,2 Beds,2 Baths,,"('953.68 Sqft', ' sqft')",Residential,"147,000 ",Mexico
l_160081982,4 Beds,3 Baths,,"('3,395 Sqft', ' sqft')",Residential,"499,000 ",Mexico
l_158519102,1 Bed,2 Baths,,"('754.44 Sqft', ' sqft')",Residential,"179,134 ",Mexico
l_147648054,2 Beds,2 Baths,,"('663.36 Sqft', ' sqft')",Residential,"242,000 ",Mexico
l_154028500,1 Bed,1 Bath,,"('592.02 Sqft', ' sqft')",Residential,"100,431.338218 ",Mexico
l_160823302,3 Beds,3 Baths,,"('2,236 Sqft', ' sqft')",Residential,"671,540.888385 ",Mexico
l_127767999,1 Bed,1 Bath,,"('968.75 Sqft', ' sqft')",Residential,"150,000 ",Mexico
l_154572904,2 Beds,2 Baths,,,Residential,"410,000 ",Mexico
l_139259192,2 Beds,2 Baths,,"('1,184 Sqft', ' sqft')",Residential,"229,411 ",Mexico
l_155790046,2 Beds,1 Bath,,"('670 Sqft', ' sqft')",Residential,"129,000 ",Mexico
l_160372526,4 Beds,4 Baths,,"('4,891 Sqft', ' sqft')",Residential,"1,995,000 ",Mexico
l_118929420,2 Beds,2 Baths,,,Residential,"639,200 ",Mexico
l_124228395,2 Beds,2 Baths,,"('2,492 Sqft', ' sqft')",Residential,"475,200 ",Mexico
l_153969443,2 Beds,2 Baths,,"('1,194.79 Sqft', ' sqft')",Residential,"356,500 ",Mexico
l_128775529,1 Bed,1 Bath,,"('781.13 Sqft', ' sqft')",Residential,"135,000 ",Mexico
l_159465993,3 Beds,3 Baths,0.155 ac Lot Size,"('3,197 Sqft', ' sqft')",Residential,"545,626.971813 ",Mexico
l_155365406,2 Beds,2 Baths,,"('1,851 Sqft', ' sqft')",Residential,"169,000 ",Mexico
l_142384943,2 Beds,2 Baths,,"('295 Sqft', ' sqft')",Residential,"179,445 ",Mexico
l_161237674,2 Beds,1 Bath,,"('516.67 Sqft', ' sqft')",Residential,"112,531.066011 ",Mexico
l_160649790,3 Beds,3 Baths,,"('1,231 Sqft', ' sqft')",Residential,"349,900 ",Mexico
l_145488811,3 Beds,1 Bath,,"('2,292.71 Sqft', ' sqft')",Residential,"799,000 ",Mexico
l_161124161,3 Beds,2 Baths,,"('1,721.28 Sqft', ' sqft')",Condominium,"835,000 ",Mexico
l_158916270,2 Beds,3 Baths,0.111 ac Lot Size,"('3,390 Sqft', ' sqft')",Residential,"469,000 ",Mexico
l_135319948,3 Beds,3 Baths,,"('1,950.76 Sqft', ' sqft')",Residential,"435,294  72.1",Mexico
l_144307764,1 Bed,1 Bath,,"('494 Sqft', ' sqft')",Residential,"147,200 ",Mexico
l_153921903,3 Beds,3 Baths,0.102 ac Lot Size,"('2,561.8 Sqft', ' sqft')",Residential,"535,000 ",Mexico
l_152764527,3 Beds,2 Baths,4.5 ac Lot Size,"('968.75 Sqft', ' sqft')",Residential,"180,000 ",Mexico
l_146687334,7 Beds,6 Baths,,"('6,000 Sqft', ' sqft')",Residential,"7,100,000 ",Mexico
l_130131552,3 Beds,3 Baths,,"('2,674 Sqft', ' sqft')",Residential,"287,880.52 ",Mexico
l_143850168,2 Beds,2 Baths,,"('688.89 Sqft', ' sqft')",Condominium,"189,258  3.2",Mexico
l_156109868,3 Beds,2 Baths,,"('1,556.46 Sqft', ' sqft')",Condominium,"542,812 ",Mexico
l_153393127,2 Beds,2 Baths,,"('1,776.05 Sqft', ' sqft')",Condominium,"758,554.75 ",Mexico
l_152662305,3 Beds,3 Baths,0.074 ac Lot Size,"('2,873 Sqft', ' sqft')",Residential,"1,319,098.173613 ",Mexico
l_142572204,2 Beds,2 Baths,,"('1,550 Sqft', ' sqft')",Condominium,"465,028 ",Mexico
l_149859761,3 Beds,2 Baths,,"('2,803 Sqft', ' sqft')",Residential,"459,900 ",Mexico
l_154077954,4 Beds,3 Baths,0.213 ac Lot Size,"('4,208.69 Sqft', ' sqft')",Residential,"899,999 ",Mexico
l_158291002,1 Bed,1 Bath,,"('43 Sqft', ' sqft')",Condominium,"250,000 ",Mexico
l_133628561,5 Beds,6 Baths,,"('5,476 Sqft', ' sqft')",Condominium,"2,945,000 ",Mexico
l_123204891,3 Beds,3 Baths,,"('3,089.2 Sqft', ' sqft')",Residential,"456,000 ",Mexico
l_142119390,1 Bed,1 Bath,,"('419.79 Sqft', ' sqft')",Residential,"125,000 ",Mexico
l_158722836,2 Beds,2 Baths,0.161 ac Lot Size,"('1,700 Sqft', ' sqft')",Residential,"239,000 ",Mexico
l_154028357,1 Bed,1 Bath,,"('505.9 Sqft', ' sqft')",Residential,"245,085 ",Mexico
l_135995208,2 Beds,2 Baths,,"('2,632.64 Sqft', ' sqft')",Residential,"349,800  85.3",Mexico
l_158117608,3 Beds,4 Baths,,"('3,821.19 Sqft', ' sqft')",Residential,"439,000 ",Mexico
l_157661913,,,0.291 ac Lot Size,,Residential,"535,000 ",Mexico
l_161015844,2 Beds,2 Baths,,"('2,098.2 Sqft', ' sqft')",Residential,"670,000 ",Mexico
l_160940312,2 Beds,2 Baths,,"('1,194.79 Sqft', ' sqft')",Residential,"368,932.175708 ",Mexico
l_147615829,3 Beds,3 Baths,,"('2,142.02 Sqft', ' sqft')",Condominium,"509,000 ",Mexico
l_152776859,7 Beds,10 Baths,0.371 ac Lot Size,"('10,333.35 Sqft', ' sqft')",Residential,"3,000,000 ",Mexico
l_160081056,3 Beds,3 Baths,0.195 ac Lot Size,"('2,470 Sqft', ' sqft')",Residential,"1,370,000 ",Mexico
l_154405313,1 Bed,1 Bath,,"('645.83 Sqft', ' sqft')",Condominium,"148,030 ",Mexico
l_145484938,1 Bed,1 Bath,,"('430.56 Sqft', ' sqft')",Residential,"75,000 ",Mexico
l_160454332,2 Beds,2 Baths,,"('1,162 Sqft', ' sqft')",Residential,"264,102 ",Mexico
l_142711499,1 Bed,1 Bath,,"('581.26 Sqft', ' sqft')",Residential,"167,000 ",Mexico
l_140442710,1 Bed,1 Bath,0.047 ac Lot Size,"('699.65 Sqft', ' sqft')",Residential,"90,000 ",Mexico
l_145415128,3 Beds,,,"('2,165.38 Sqft', ' sqft')",Residential,"394,000 ",Mexico
l_147648036,2 Beds,2 Baths,,"('1,092.54 Sqft', ' sqft')",Residential,"289,000 ",Mexico
l_154913801,2 Beds,2 Baths,,"('1,299.92 Sqft', ' sqft')",Residential,"638,984 ",Mexico
l_138034263,,,,"('13,392 Sqft', ' sqft')",Lots and Land,"790,000 ",Mexico
l_141585990,3 Beds,3 Baths,,"('3,067 Sqft', ' sqft')",Residential,"480,000  61.1",Mexico
l_153393125,2 Beds,2 Baths,,"('818.06 Sqft', ' sqft')",Condominium,"457,624.597991 ",Mexico
l_145558840,3 Beds,2 Baths,0.084 ac Lot Size,"('1,776 Sqft', ' sqft')",Residential,"356,900 ",Mexico
l_158468856,2 Beds,2 Baths,,"('1,237 Sqft', ' sqft')",Residential,"395,000 ",Mexico
l_158033846,2 Beds,2 Baths,,"('2,098.96 Sqft', ' sqft')",Residential,"325,000 ",Mexico
l_159947774,3 Beds,3 Baths,0.04 ac Lot Size,"('1,856.77 Sqft', ' sqft')",Residential,"379,000 ",Mexico
l_160435564,2 Beds,2 Baths,,"('1,000 Sqft', ' sqft')",Residential,"449,000 ",Mexico
l_158012120,3 Beds,3 Baths,0.055 ac Lot Size,"('1,990.6 Sqft', ' sqft')",Residential,"789,000 ",Mexico
l_157314052,2 Beds,2 Baths,,"('1,350 Sqft', ' sqft')",Residential,"169,000 ",Mexico
l_154299667,2 Beds,2 Baths,,"('977.36 Sqft', ' sqft')",Residential,"275,808.729894 ",Mexico
l_153393084,2 Beds,2 Baths,,"('1,808.34 Sqft', ' sqft')",Condominium,"489,000 ",Mexico
l_153506514,3 Beds,3 Baths,,"('4,328 Sqft', ' sqft')",Residential,"785,000 ",Mexico
l_157538013,3 Beds,3 Baths,,"('7,771.54 Sqft', ' sqft')",Condominium,"508,000 ",Mexico
l_153393089,4 Beds,4 Baths,,"('258 Sqft', ' sqft')",Residential,"1,028,309.249698 ",Mexico
l_142479307,2 Beds,2 Baths,,"('1,110 Sqft', ' sqft')",Condominium,"235,999 ",Mexico
l_153878724,3 Beds,2 Baths,,"('1,184.03 Sqft', ' sqft')",Residential,"248,815.445308 ",Mexico
l_153851583,1 Bed,1 Bath,,"('613.54 Sqft', ' sqft')",Residential,"100,000 ",Mexico
l_157294233,3 Beds,3 Baths,0.07 ac Lot Size,"('3,035.42 Sqft', ' sqft')",Condominium,"1,324,353 ",Mexico
l_160013319,2 Beds,2 Baths,0.03 ac Lot Size,"('1,478 Sqft', ' sqft')",Residential,"299,900 ",Mexico
l_153507600,3 Beds,2 Baths,,"('1,778 Sqft', ' sqft')",Residential,"325,000 ",Mexico
l_158801044,5 Beds,3 Baths,,"('4,000 Sqft', ' sqft')",Residential,"849,000 ",Mexico
l_158533103,3 Beds,3 Baths,0.065 ac Lot Size,"('3,207.65 Sqft', ' sqft')",Residential,"599,000 ",Mexico
l_152769868,6 Beds,8 Baths,,"('16,756 Sqft', ' sqft')",Residential,"19,850,000 ",Mexico
l_142582044,1 Bed,1 Bath,,"('452.08 Sqft', ' sqft')",Residential,"119,000 ",Mexico
l_154411656,2 Beds,2 Baths,,"('1,291.67 Sqft', ' sqft')",Residential,"269,799.820499 ",Mexico
l_141295381,4 Beds,3 Baths,,"('3,229.17 Sqft', ' sqft')",Residential,"770,000 ",Mexico
l_141661245,2 Beds,1 Bath,,"('937 Sqft', ' sqft')",Residential,"200,000 ",Mexico
l_155917142,5 Beds,3 Baths,0.065 ac Lot Size,"('2,634.57 Sqft', ' sqft')",Residential,"349,000 ",Mexico
l_154308940,2 Beds,2 Baths,,"('818.06 Sqft', ' sqft')",Residential,"119,911.057980 ",Mexico
l_154029576,4 Beds,4 Baths,,"('2,228.13 Sqft', ' sqft')",Residential,"521,073.502451 ",Mexico
l_160260889,2 Beds,2 Baths,,"('1,324 Sqft', ' sqft')",Residential,"339,500 ",Mexico
l_156033358,2 Beds,2 Baths,0.145 ac Lot Size,"('950 Sqft', ' sqft')",Residential,"129,500 ",Mexico
l_156319616,2 Beds,2 Baths,,"('1,594.09 Sqft', ' sqft')",Condominium,"695,000 ",Mexico
l_158287439,3 Beds,3 Baths,,"('1,905.21 Sqft', ' sqft')",Condominium,"546,275 ",Mexico
l_157148835,5 Beds,3 Baths,2.471 ac Lot Size,"('2,615.63 Sqft', ' sqft')",Residential,"2,950,000 ",Mexico
l_142119570,1 Bed,1 Bath,,"('581.25 Sqft', ' sqft')",Residential,"130,000 ",Mexico
l_159965682,2 Beds,2 Baths,,"('1,418 Sqft', ' sqft')",Residential,"774,000 ",Mexico
l_160617424,2 Beds,2 Baths,,"('1,517 Sqft', ' sqft')",Residential,"479,000 ",Mexico
l_149612463,2 Beds,2 Baths,,"('811 Sqft', ' sqft')",Condominium,"228,530  27.8",Mexico
l_158289550,2 Beds,2 Baths,,"('2,098.2 Sqft', ' sqft')",Condominium,"670,000 ",Mexico
l_139795927,3 Beds,3 Baths,,"('1,958 Sqft', ' sqft')",Residential,"529,000 ",Mexico
l_155306162,3 Beds,3 Baths,,"('2,712.51 Sqft', ' sqft')",Condominium,"698,000 ",Mexico
l_146707821,3 Beds,2 Baths,,"('1,517.71 Sqft', ' sqft')",Condominium,"638,085 ",Mexico
l_144816195,1 Bed,1 Bath,,"('387.5 Sqft', ' sqft')",Condominium,"144,189  2.4",Mexico
l_149247557,2 Beds,2 Baths,,"('1,693.94 Sqft', ' sqft')",Condominium,"499,000  10.5",Mexico
l_153876400,2 Beds,2 Baths,,"('1,582.29 Sqft', ' sqft')",Residential,"785,006 ",Mexico
l_158288708,2 Beds,1 Bath,,"('71.11 Sqft', ' sqft')",Condominium,"375,193  6.1",Mexico
l_153876361,1 Bed,1 Bath,,"('559.72 Sqft', ' sqft')",Residential,"144,500 ",Mexico
l_152771109,4 Beds,2 Baths,,"('1,784.44 Sqft', ' sqft')",Residential,"232,941 ",Mexico
l_153877542,3 Beds,3 Baths,,"('1,776.05 Sqft', ' sqft')",Residential,"336,713.269802 ",Mexico
l_157073447,3 Beds,2 Baths,,"('1,600 Sqft', ' sqft')",Residential,"249,000 ",Mexico
l_159853760,2 Beds,2 Baths,0.07 ac Lot Size,"('1,431 Sqft', ' sqft')",Residential,"385,000 ",Mexico
l_142119308,1 Bed,1 Bath,,"('462.85 Sqft', ' sqft')",Condominium,"95,000 ",Mexico
l_157292147,3 Beds,2 Baths,,"('1,454 Sqft', ' sqft')",Residential,"350,693.033105 ",Mexico
l_155595521,3 Beds,3 Baths,0.04 ac Lot Size,"('1,937.5 Sqft', ' sqft')",Residential,"274,950 ",Mexico
l_156514423,3 Beds,4 Baths,0.09 ac Lot Size,"('3,821.19 Sqft', ' sqft')",Residential,"449,606.452698 ",Mexico
l_131783014,3 Beds,3 Baths,,"('1,900 Sqft', ' sqft')",Condominium,"708,000 ",Mexico
l_160653348,3 Beds,3 Baths,,"('1,883 Sqft', ' sqft')",Residential,"222,998 ",Mexico
l_158228721,,,0.292 ac Lot Size,"('10,763.91 Sqft', ' sqft')",Residential,"107,000 ",Mexico
l_156835561,3 Beds,2 Baths,0.124 ac Lot Size,"('2,497.23 Sqft', ' sqft')",Residential,"529,000 ",Mexico
l_158722761,8 Beds,5 Baths,,,Multifamily,"1,450,000 ",Mexico
l_161126636,4 Beds,3 Baths,0.081 ac Lot Size,"('2,178 Sqft', ' sqft')",Residential,"450,000 ",Mexico
l_123028262,2 Beds,2 Baths,,"('1,796.5 Sqft', ' sqft')",Residential,"411,164 ",Mexico
l_152704957,4 Beds,4 Baths,,"('5,274.31 Sqft', ' sqft')",Residential,"1,100,000 ",Mexico
l_144481944,2 Beds,1 Bath,,"('2,066.67 Sqft', ' sqft')",Residential,"622,326 ",Mexico
l_145098248,3 Beds,2 Baths,,"('2,625 Sqft', ' sqft')",Residential,"849,900 ",Mexico
l_158012111,2 Beds,2 Baths,,"('1,012 Sqft', ' sqft')",Residential,"434,000 ",Mexico
l_130607607,1 Bed,1 Bath,,"('489.76 Sqft', ' sqft')",Residential,"122,000 ",Mexico
l_137648250,2 Beds,2 Baths,,"('1,502 Sqft', ' sqft')",Condominium,"815,000 ",Mexico
l_155411754,1 Bed,1 Bath,,"('1,194.79 Sqft', ' sqft')",Condominium,"360,000 ",Mexico
l_155806250,1 Bed,1 Bath,,"('1,141.19 Sqft', ' sqft')",Condominium,"269,900 ",Mexico
l_152773860,3 Beds,3 Baths,,"('1,332.5 Sqft', ' sqft')",Residential,"429,000 ",Mexico
l_142118791,1 Bed,1 Bath,,"('645 Sqft', ' sqft')",Condominium,"155,000 ",Mexico
l_160761563,1 Bed,1 Bath,,"('419.79 Sqft', ' sqft')",Condominium,"135,000 ",Mexico
l_145492875,2 Beds,2 Baths,,"('1,558.29 Sqft', ' sqft')",Residential,"236,445 ",Mexico
l_160432952,2 Beds,2 Baths,,"('1,000 Sqft', ' sqft')",Residential,"280,000 ",Mexico
l_141944106,3 Beds,3 Baths,,"('1,797.57 Sqft', ' sqft')",Residential,"360,000 ",Mexico
l_160617426,4 Beds,4 Baths,,,Residential,"439,900 ",Mexico
l_123028383,2 Beds,2 Baths,,"('916.2 Sqft', ' sqft')",Residential,"299,000 ",Mexico
l_153393088,3 Beds,3 Baths,,"('1,829.86 Sqft', ' sqft')",Condominium,"749,905.747530 ",Mexico
l_128775213,1 Bed,1 Bath,,"('306.77 Sqft', ' sqft')",Residential,"99,000 ",Mexico
l_145419690,2 Beds,2 Baths,,"('1,679.17 Sqft', ' sqft')",Residential,"655,027 ",Mexico
l_159847215,1 Bed,1 Bath,,"('619.03 Sqft', ' sqft')",Condominium,"297,295 ",Mexico
l_155593673,2 Beds,2 Baths,,"('968 Sqft', ' sqft')",Residential,"179,000 ",Mexico
l_155852588,1 Bed,1 Bath,,"('491.37 Sqft', ' sqft')",Condominium,"149,000 ",Mexico
l_156176412,3 Beds,2 Baths,,"('1,588 Sqft', ' sqft')",Condominium,"532,247.25 ",Mexico
