Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country,Source
95846673,3,3,,2820.1418 ft sqr,New apartment,"855,000",dominican-republic,properstar.com
95846672,2,2,,1442.3626 ft sqr,New apartment,"340,000",dominican-republic,properstar.com
95846670,1,1,,699.6535 ft sqr,New apartment,"187,000",dominican-republic,properstar.com
95846629,1,1,,742.7090999999999 ft sqr,Apartment,"192,500",dominican-republic,properstar.com
95846626,1,1,,667.3618 ft sqr,New apartment,"173,500",dominican-republic,properstar.com
95846623,1,1,,807.2925 ft sqr,New apartment,"255,875",dominican-republic,properstar.com
95846607,2,2,,2486.4609 ft sqr,New apartment,"540,000",dominican-republic,properstar.com
95846053,1,2,,,New apartment,"190,000",dominican-republic,properstar.com
95846131,2,2,,1119.4456 ft sqr,New apartment,"174,600",dominican-republic,properstar.com
95845312,,2,,1485.4181999999998 ft sqr,Villa,"239,900",dominican-republic,properstar.com
95845104,3,3,,3498.2675 ft sqr,Villa,"874,999",dominican-republic,properstar.com
95845060,,1,,,New apartment,"135,187",dominican-republic,properstar.com
95844875,,2,,,Villa,"219,000",dominican-republic,properstar.com
94008466,3,3,,2152.7799999999997 ft sqr,Villa,"650,000",dominican-republic,properstar.com
93526955,2,2,,,Furnished apartment,"650,000",dominican-republic,properstar.com
95183091,6,7,,,Detached house,"3,700,000",dominican-republic,properstar.com
95181796,6,6,,,Detached house,Price on demand,dominican-republic,properstar.com
95153740,7,8,,12647.582499999999 ft sqr,Detached house,"3,700,000",dominican-republic,properstar.com
95153522,,4,,,Twin house,"240,000",dominican-republic,properstar.com
95135021,,3,,,Twin house,"543,000",dominican-republic,properstar.com
95133085,,3,,,Twin house,"642,000",dominican-republic,properstar.com
95221050,3,3,,3067.7115 ft sqr,Furnished apartment,"1,225,000",dominican-republic,properstar.com
95229408,,1,,1119.4456 ft sqr,Apartment,"171,600",dominican-republic,properstar.com
95828055,3,3,,2486.4609 ft sqr,New apartment,"485,000",dominican-republic,properstar.com
95827910,3,3,,2820.1418 ft sqr,New apartment,"855,000",dominican-republic,properstar.com
95827893,2,2,,1442.3626 ft sqr,New apartment,"340,000",dominican-republic,properstar.com
95827259,3,4,,1969.7937 ft sqr,House,"407,000",dominican-republic,properstar.com
95827110,2,2,,,Villa,"162,500",dominican-republic,properstar.com
95827038,2,2,,,New apartment,"341,000",dominican-republic,properstar.com
95702303,,1,,,Apartment,"165,000",dominican-republic,properstar.com
95704880,,4,,,Domain,"1,925,000",dominican-republic,properstar.com
95704951,,2,,,Apartment,"114,000",dominican-republic,properstar.com
95730759,,,,,,"374,000",dominican-republic,properstar.com
95731018,,,,,,"350,000",dominican-republic,properstar.com
95732310,,,,,,"12,692,290",dominican-republic,properstar.com
