Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country
l_106917337,,,114 ac Lot Size,,Farm And Agriculture,"1,500,000 ",Costa Rica
l_143559019,6 Beds,6 Baths,0.771 ac Lot Size,"('8,611.13 Sqft', ' sqft')",Residential,"1,500,000 ",Costa Rica
l_140869385,3 Beds,2 Baths,0.133 ac Lot Size,,Residential,"180,000 ",Costa Rica
l_121853917,2 Beds,2 Baths,0.48 ac Lot Size,,Residential,"379,000 ",Costa Rica
l_139292964,3 Beds,3 Baths,0.148 ac Lot Size,"('2,798.62 Sqft', ' sqft')",Residential,"540,000 ",Costa Rica
l_144940844,,,2.7 ac Lot Size,"('117,866.54 Sqft', ' sqft')",Lots And Land,"149,000 ",Costa Rica
l_147240797,2 Beds,2 Baths,0.12 ac Lot Size,"('1,350 Sqft', ' sqft')",Residential,"329,000 ",Costa Rica
l_157288046,3 Beds,2 Baths,1.204 ac Lot Size,"('1,205.56 Sqft', ' sqft')",Residential,"235,000 ",Costa Rica
l_144829169,,,64.989 ac Lot Size,,Lots And Land,"9,950,000 ",Costa Rica
l_157295037,3 Beds,2 Baths,0.164 ac Lot Size,"('1,597 Sqft', ' sqft')",Residential,"639,000 ",Costa Rica
l_153739972,,,0.178 ac Lot Size,"('7,750.02 Sqft', ' sqft')",Lots and Land,"234,000 ",Costa Rica
l_145051245,3 Beds,4 Baths,,"('3,229.17 Sqft', ' sqft')",Residential,"1,000,000 ",Costa Rica
l_133672899,4 Beds,1 Bath,2.727 ac Lot Size,"('140 Sqft', ' sqft')",Residential,"249,999 ",Costa Rica
l_157280743,2 Beds,1 Bath,,"('646 Sqft', ' sqft')",Condominium,"149,000 ",Costa Rica
l_132727833,3 Beds,2 Baths,0.126 ac Lot Size,"('2,734.03 Sqft', ' sqft')",Residential,"449,000 ",Costa Rica
l_79411152,,,155.6 ac Lot Size,,Farm And Agriculture,"449,000 ",Costa Rica
l_156162852,,,,"('1,765.28 Sqft', ' sqft')",Residential,"39,500 ",Costa Rica
l_158292693,3 Beds,3 Baths,,"('2,454.17 Sqft', ' sqft')",Residential,"235,000 ",Costa Rica
l_140413966,,,,,Lots And Land,"4,700,000 ",Costa Rica
l_152775603,3 Beds,3 Baths,2.3 ac Lot Size,,Residential,"349,000  38.5",Costa Rica
l_143018099,,,3.15 ac Lot Size,,Lots And Land,"190,000 ",Costa Rica
l_152773063,,,315 ac Lot Size,,Lots and Land,"299,000  99.9",Costa Rica
l_143538812,2 Beds,2 Baths,,"('753.47 Sqft', ' sqft')",Residential,"165,000 ",Costa Rica
l_154958267,4 Beds,4 Baths,18.835 ac Lot Size,"('10,764 Sqft', ' sqft')",Residential,"2,998,000 ",Costa Rica
l_159219694,2 Beds,2 Baths,0.025 ac Lot Size,"('1,076.39 Sqft', ' sqft')",Residential,"319,000 ",Costa Rica
l_145461093,6 Beds,5 Baths,0.21 ac Lot Size,"('8,644 Sqft', ' sqft')",Residential,"2,500,000 ",Costa Rica
l_144563314,6 Beds,5 Baths,1.18 ac Lot Size,"('5,382 Sqft', ' sqft')",Residential,"800,000 ",Costa Rica
l_154131826,,,,,Residential,"165,000 ",Costa Rica
l_111239944,3 Beds,2 Baths,0.266 ac Lot Size,"('2,184 Sqft', ' sqft')",Residential,"275,000 ",Costa Rica
l_137258661,,,,,Residential,"399,999 ",Costa Rica
l_143539152,4 Beds,3 Baths,1.3 ac Lot Size,,Residential,"1,185,000 ",Costa Rica
l_133909511,,,598 ac Lot Size,,Lots And Land,"1,700,000 ",Costa Rica
l_143439487,,,1.25 ac Lot Size,,Lots And Land,"149,000 ",Costa Rica
l_140910501,,,1.25 ac Lot Size,,Lots And Land,"149,000 ",Costa Rica
l_144972227,3 Beds,3 Baths,0.124 ac Lot Size,"('1,800 Sqft', ' sqft')",Residential,"499,000 ",Costa Rica
l_149526511,,,1.25 ac Lot Size,,Lots And Land,"375,000 ",Costa Rica
l_157293436,4 Beds,3 Baths,8 ac Lot Size,"('3,500 Sqft', ' sqft')",Residential,"725,000 ",Costa Rica
l_140390891,,,,,Lots And Land,"72,000 ",Costa Rica
l_137884652,2 Beds,2 Baths,0.064 ac Lot Size,"('1,500 Sqft', ' sqft')",Residential,"260,000 ",Costa Rica
l_141771162,,,16.5 ac Lot Size,,Farm And Agriculture,"995,000 ",Costa Rica
l_158299893,,,499.99 ac Lot Size,,Lots And Land,"7,000,000 ",Costa Rica
l_160823752,3 Beds,3 Baths,1.732 ac Lot Size,"('3,875.01 Sqft', ' sqft')",Residential,"550,000 ",Costa Rica
l_157287697,3 Beds,3 Baths,8.5 ac Lot Size,"('3,229 Sqft', ' sqft')",Residential,"995,000 ",Costa Rica
l_128150779,3 Beds,3 Baths,35 ac Lot Size,"('4,750 Sqft', ' sqft')",Residential,"799,000  201",Costa Rica
l_141667426,4 Beds,4 Baths,0.247 ac Lot Size,"('2,300 Sqft', ' sqft')",Residential,"405,000 ",Costa Rica
l_135258121,3 Beds,3 Baths,,"('322 Sqft', ' sqft')",Residential,"895,000 ",Costa Rica
l_127654887,,,45 ac Lot Size,,Lots And Land,"999,000 ",Costa Rica
l_142428221,3 Beds,4 Baths,,"('8,072.93 Sqft', ' sqft')",Residential,"590,000 ",Costa Rica
l_141982979,4 Beds,4 Baths,17 ac Lot Size,"('6,706 Sqft', ' sqft')",Residential,"1,925,000 ",Costa Rica
l_159895149,3 Beds,2 Baths,0.12 ac Lot Size,"('2,500 Sqft', ' sqft')",Residential,"599,000 ",Costa Rica
l_108898419,4 Beds,4 Baths,,"('104,818.96 Sqft', ' sqft')",Residential,"1,200,000 ",Costa Rica
l_153876370,,,,,Residential,"490,000 ",Costa Rica
l_139527206,,,177.8 ac Lot Size,,Lots and Land,"449,000 ",Costa Rica
l_137110538,5 Beds,5 Baths,,"('9,127.8 Sqft', ' sqft')",Residential,"925,000 ",Costa Rica
l_111287973,,,2.471 ac Lot Size,,Lots And Land,"180,000 ",Costa Rica
l_145566926,4 Beds,6 Baths,,"('9,149.32 Sqft', ' sqft')",Residential,"1,400,000 ",Costa Rica
l_152764657,4 Beds,4 Baths,0.5 ac Lot Size,"('7,535 Sqft', ' sqft')",Residential,"1,750,000  200",Costa Rica
l_160307109,,,3.12 ac Lot Size,,Lots and Land,"299,000 ",Costa Rica
l_108474913,,,0.34 ac Lot Size,,Commercial,"150,000 ",Costa Rica
l_160502843,3 Beds,2 Baths,0.12 ac Lot Size,"('2,292 Sqft', ' sqft')",Residential,"589,000 ",Costa Rica
l_144085344,8 Beds,8 Baths,,"('10,397.94 Sqft', ' sqft')",Residential,"1,500,000 ",Costa Rica
l_157293385,3 Beds,3 Baths,0.11 ac Lot Size,,Residential,"449,000 ",Costa Rica
l_135144375,2 Beds,2 Baths,,,Residential,"539,000 ",Costa Rica
l_142336238,4 Beds,4 Baths,2.18 ac Lot Size,"('5.32 Sqft', ' sqft')",Residential,"1,649,000 ",Costa Rica
l_136486557,,,"23,475 ac Lot Size",,Lots and Land,"8,500,000 ",Costa Rica
l_144897113,,,,,Lots And Land,"395,000 ",Costa Rica
l_141629143,4 Beds,4 Baths,,"('4,106 Sqft', ' sqft')",Residential,"1,950,000 ",Costa Rica
l_142986973,4 Beds,5 Baths,,"('4,703.83 Sqft', ' sqft')",Residential,"695,000 ",Costa Rica
l_140220944,5 Beds,5 Baths,0.29 ac Lot Size,"('5,545 Sqft', ' sqft')",Residential,"1,650,000 ",Costa Rica
l_141675472,,,2.3 ac Lot Size,,Lots And Land,"339,000 ",Costa Rica
l_158294281,,,0.252 ac Lot Size,"('10,979.19 Sqft', ' sqft')",Lots And Land,"96,900 ",Costa Rica
l_160307082,,,0.82 ac Lot Size,,Lots and Land,"245,000 ",Costa Rica
l_157294298,4 Beds,4 Baths,,"('6,458.35 Sqft', ' sqft')",Condominium,"649,000 ",Costa Rica
l_158285970,2 Beds,2 Baths,0.032 ac Lot Size,"('1,388.54 Sqft', ' sqft')",Condominium,"185,000 ",Costa Rica
l_160306041,3 Beds,2 Baths,0.46 ac Lot Size,"('2,346 Sqft', ' sqft')",Residential,"367,000 ",Costa Rica
l_138143096,5 Beds,6 Baths,,"('7,750.02 Sqft', ' sqft')",Residential,"1,355,000 ",Costa Rica
l_157283399,6 Beds,5 Baths,2.6 ac Lot Size,,Residential,"1,540,000 ",Costa Rica
l_154350558,7 Beds,3 Baths,133.44 ac Lot Size,,Lots and Land,"5,000,000 ",Costa Rica
l_144562712,5 Beds,4 Baths,0.105 ac Lot Size,"('6,674 Sqft', ' sqft')",Residential,"975,000 ",Costa Rica
l_114591858,,,5.614 ac Lot Size,,Lots And Land,"325,000 ",Costa Rica
l_154173861,,,0.124 ac Lot Size,,Lots and Land,"84,000 ",Costa Rica
l_146705340,,,1.75 ac Lot Size,,Lots And Land,"160,000 ",Costa Rica
l_160499866,2 Beds,2 Baths,,"('1,785 Sqft', ' sqft')",Condominium,"395,000 ",Costa Rica
l_146597010,8 Beds,10 Baths,1.73 ac Lot Size,,Residential,"2,000,000 ",Costa Rica
l_145544221,,,8 ac Lot Size,,Residential,"150,000 ",Costa Rica
l_133246943,2 Beds,1 Bath,0.063 ac Lot Size,"('861 Sqft', ' sqft')",Residential,"114,900 ",Costa Rica
l_121334199,3 Beds,3 Baths,3.7 ac Lot Size,,Residential,"439,000 ",Costa Rica
l_141349198,17 Beds,16 Baths,5.19 ac Lot Size,"('7,535 Sqft', ' sqft')",Residential,"7,500,000 ",Costa Rica
l_156161592,2 Beds,2 Baths,3.858 ac Lot Size,"('2,153 Sqft', ' sqft')",Residential,"390,000 ",Costa Rica
l_158226094,4 Beds,4 Baths,,,Residential,"1,944,000 ",Costa Rica
l_126576386,,,0.201 ac Lot Size,,Lots and Land,"990,000 ",Costa Rica
l_119513684,6 Beds,3 Baths,0.1 ac Lot Size,"('3,993.41 Sqft', ' sqft')",Residential,"799,000 ",Costa Rica
l_161122792,3 Beds,4 Baths,0.692 ac Lot Size,"('3,552.9 Sqft', ' sqft')",Residential,"650,000 ",Costa Rica
l_159847345,5 Beds,7 Baths,0.56 ac Lot Size,,Residential,"5,500,000 ",Costa Rica
l_146533434,,,0.988 ac Lot Size,,Lots And Land,"595,000 ",Costa Rica
l_156109970,5 Beds,3 Baths,0.165 ac Lot Size,"('667 Sqft', ' sqft')",Residential,"199,000 ",Costa Rica
l_160946951,,,,,Lots and Land,"3,500,000 ",Costa Rica
l_116098028,5 Beds,3 Baths,,,Residential,"599,000 ",Costa Rica
l_153656576,2 Beds,1 Bath,0.228 ac Lot Size,,Residential,"145,000 ",Costa Rica
l_155259061,4 Beds,4 Baths,0.262 ac Lot Size,"('6,458.35 Sqft', ' sqft')",Residential,"800,000 ",Costa Rica
l_156478179,3 Beds,2 Baths,,"('1,418 Sqft', ' sqft')",Condominium,"1,099,999 ",Costa Rica
l_158115822,,4 Baths,0.07 ac Lot Size,,Residential,"299,000 ",Costa Rica
l_141549891,3 Beds,1 Bath,,"('2,357.3 Sqft', ' sqft')",Residential,"259,000 ",Costa Rica
l_158287720,,,55.82 ac Lot Size,,MultiFamily,"4,750,000 ",Costa Rica
l_143854426,3 Beds,2 Baths,0.266 ac Lot Size,"('2,152.78 Sqft', ' sqft')",Residential,"290,000 ",Costa Rica
l_126801259,,,0.55 ac Lot Size,,Lots And Land,"399,000 ",Costa Rica
l_147394200,,,,,Lots And Land,"1,500,000 ",Costa Rica
l_141771270,,,74.3 ac Lot Size,,Farm And Agriculture,"1,300,000 ",Costa Rica
l_157373370,3 Beds,3 Baths,,"('7,771.54 Sqft', ' sqft')",Residential,"825,000 ",Costa Rica
l_142875227,4 Beds,3 Baths,,"('4,574.66 Sqft', ' sqft')",Residential,"649,500 ",Costa Rica
l_139198836,4 Beds,5 Baths,,"('6,221.54 Sqft', ' sqft')",Residential,"1,450,000 ",Costa Rica
l_140436219,3 Beds,3 Baths,,"('3,175.35 Sqft', ' sqft')",Residential,"325,000 ",Costa Rica
l_155790141,,,1.3 ac Lot Size,,Lots and Land,"235,000 ",Costa Rica
l_145217558,2 Beds,2 Baths,,"('979.52 Sqft', ' sqft')",Condominium,"185,000 ",Costa Rica
l_151180768,,,0.865 ac Lot Size,,Residential,"484,000 ",Costa Rica
l_158290306,3 Beds,2 Baths,14.348 ac Lot Size,,Residential,"305,000 ",Costa Rica
l_158288999,,,,,Residential,"1,130,000 ",Costa Rica
l_156435892,2 Beds,2 Baths,0.031 ac Lot Size,,Residential,"319,000 ",Costa Rica
l_152714391,4 Beds,4 Baths,0.19 ac Lot Size,"('4,305.56 Sqft', ' sqft')",Residential,"500,000 ",Costa Rica
l_157286445,,,1.8 ac Lot Size,,Lots And Land,"389,000 ",Costa Rica
l_126053060,1 Bed,2 Baths,0.023 ac Lot Size,"('1,001.37 Sqft', ' sqft')",Residential,"375,000 ",Costa Rica
l_148148823,,,1.52 ac Lot Size,,Lots And Land,"450,000 ",Costa Rica
l_146705567,,,0.221 ac Lot Size,,Lots and Land,"65,000 ",Costa Rica
l_157664554,5 Beds,3 Baths,0.299 ac Lot Size,"('5,381.96 Sqft', ' sqft')",Residential,"1,875,000 ",Costa Rica
l_152774226,,,1.085 ac Lot Size,,Lots and Land,"115,000 ",Costa Rica
l_158287628,2 Beds,2 Baths,0.3 ac Lot Size,"('1,292 Sqft', ' sqft')",Residential,"339,000 ",Costa Rica
l_159853195,,,60.12 ac Lot Size,,Lots and Land,"849,000 ",Costa Rica
l_126840605,7 Beds,6 Baths,0.74 ac Lot Size,,Residential,"996,119 ",Costa Rica
l_159583211,2 Beds,2 Baths,0.17 ac Lot Size,"('2,271 Sqft', ' sqft')",Residential,"1,100,000 ",Costa Rica
l_150552236,3 Beds,3 Baths,0.124 ac Lot Size,"('3,928.83 Sqft', ' sqft')",Residential,"435,000 ",Costa Rica
l_134242586,10 Beds,,0.536 ac Lot Size,"('23,346.92 Sqft', ' sqft')",Residential,"1,500,000 ",Costa Rica
l_160507343,,,0.122 ac Lot Size,,Lots And Land,"492,000 ",Costa Rica
l_154832813,,,69.39 ac Lot Size,,Lots and Land,"6,000,000 ",Costa Rica
l_145419036,4 Beds,4 Baths,,"('13,562.53 Sqft', ' sqft')",Residential,"720,000 ",Costa Rica
l_146534180,10 Beds,10 Baths,0.198 ac Lot Size,,Multifamily,"875,000 ",Costa Rica
l_131003202,4 Beds,2 Baths,0.09 ac Lot Size,,Residential,"235,000 ",Costa Rica
l_157539362,2 Beds,3 Baths,0.49 ac Lot Size,,Lots and Land,"875,000 ",Costa Rica
l_141408961,,,,"('58,125.12 Sqft', ' sqft')",Lots And Land,"1,275,000 ",Costa Rica
l_128881522,,,0.42 ac Lot Size,,Lots And Land,"349,000 ",Costa Rica
l_156176459,,,0.135 ac Lot Size,,Lots and Land,"299,000 ",Costa Rica
l_142070887,2 Beds,2 Baths,,"('1,506.95 Sqft', ' sqft')",Residential,"360,000 ",Costa Rica
l_111671854,,,24.71 ac Lot Size,,Lots And Land,"350,000 ",Costa Rica
l_124088035,5 Beds,8 Baths,0.639 ac Lot Size,,Residential,"2,400,000 ",Costa Rica
l_158291039,,,41 ac Lot Size,,Farm And Agriculture,"900,000 ",Costa Rica
l_155411694,,,10.894 ac Lot Size,"('474,559.28 Sqft', ' sqft')",Lots and Land,"449,900 ",Costa Rica
l_153386465,3 Beds,2 Baths,0.313 ac Lot Size,"('2,152.78 Sqft', ' sqft')",Residential,0.000000 ,Costa Rica
l_154531019,4 Beds,3 Baths,,"('2,600 Sqft', ' sqft')",Residential,"890,000 ",Costa Rica
l_157539419,,,1.88 ac Lot Size,,Lots and Land,"4,500,000 ",Costa Rica
l_158116095,3 Beds,2 Baths,0.037 ac Lot Size,,Residential,"185,000 ",Costa Rica
l_158287821,19 Beds,16 Baths,0.61 ac Lot Size,,Residential,"1,790,000 ",Costa Rica
l_146641455,5 Beds,5 Baths,,"('5,211.99 Sqft', ' sqft')",Residential,"5,010,000 ",Costa Rica
l_124188850,7 Beds,6 Baths,,,Residential,"1,860,000 ",Costa Rica
l_158293120,,,4.152 ac Lot Size,,Farm And Agriculture,"550,000 ",Costa Rica
l_157293235,2 Beds,2 Baths,0.03 ac Lot Size,"('1,323.96 Sqft', ' sqft')",Residential,"480,000 ",Costa Rica
l_158289777,,,1.644 ac Lot Size,,Residential,"750,000 ",Costa Rica
l_160434394,2 Beds,2 Baths,0.48 ac Lot Size,"('1,800 Sqft', ' sqft')",Residential,"295,000 ",Costa Rica
l_91373532,4 Beds,4 Baths,1.33 ac Lot Size,"('3,350 Sqft', ' sqft')",Residential,"1,200,000 ",Costa Rica
l_131710248,2 Beds,1 Bath,0.618 ac Lot Size,"('2,152.78 Sqft', ' sqft')",MultiFamily,"175,000 ",Costa Rica
l_158289203,3 Beds,2 Baths,0.224 ac Lot Size,"('2,152.78 Sqft', ' sqft')",Residential,"204,000  79",Costa Rica
l_158285867,3 Beds,1 Bath,0.362 ac Lot Size,"('1,668 Sqft', ' sqft')",Residential,"459,000 ",Costa Rica
l_131491805,,,0.253 ac Lot Size,,Lots And Land,"62,000 ",Costa Rica
l_145217832,3 Beds,3 Baths,,"('3,757.9 Sqft', ' sqft')",Residential,0.000000 ,Costa Rica
l_154755021,,,250.81 ac Lot Size,,Farm and Ranch,"4,197,000 ",Costa Rica
l_157311711,3 Beds,3 Baths,0.974 ac Lot Size,"('3,229.17 Sqft', ' sqft')",Residential,"375,000 ",Costa Rica
l_89761801,,,17 ac Lot Size,,Commercial,"600,000 ",Costa Rica
l_142625819,5 Beds,4 Baths,,"('1,937.5 Sqft', ' sqft')",Lots And Land,"600,000 ",Costa Rica
l_134334922,3 Beds,2 Baths,,"('3,000 Sqft', ' sqft')",Residential,"1,195,000 ",Costa Rica
l_137151346,3 Beds,3 Baths,,"('4,230.22 Sqft', ' sqft')",Residential,"760,000 ",Costa Rica
l_158298923,,,205.5 ac Lot Size,,Farm And Agriculture,"1,980,000 ",Costa Rica
l_127655292,3 Beds,2 Baths,2.5 ac Lot Size,"('2,690 Sqft', ' sqft')",Residential,"990,000  210",Costa Rica
l_134390999,,,1.371 ac Lot Size,,Residential,"320,000 ",Costa Rica
l_77690995,14 Beds,14 Baths,3 ac Lot Size,"('18,998.3 Sqft', ' sqft')",Residential,"4,000,000 ",Costa Rica
l_116195679,8 Beds,8 Baths,0.512 ac Lot Size,"('8,611.13 Sqft', ' sqft')",Residential,"1,150,000 ",Costa Rica
l_147394222,,,,,Lots And Land,"1,500,000 ",Costa Rica
l_146334900,3 Beds,2 Baths,,"('2,131.25 Sqft', ' sqft')",Condominium,"285,000 ",Costa Rica
l_158162538,2 Beds,2 Baths,,"('882.64 Sqft', ' sqft')",Condominium,"295,000 ",Costa Rica
l_111965482,,,2.437 ac Lot Size,,Lots And Land,"98,500 ",Costa Rica
l_154028505,3 Beds,2 Baths,0.03 ac Lot Size,"('1,883 Sqft', ' sqft')",Residential,"195,000 ",Costa Rica
l_158296996,3 Beds,1 Bath,0.056 ac Lot Size,"('764.24 Sqft', ' sqft')",Residential,"245,000 ",Costa Rica
l_117558099,,,3.62 ac Lot Size,,Lots and Land,"365,000 ",Costa Rica
l_154353746,3 Beds,3 Baths,,"('1,722.23 Sqft', ' sqft')",Residential,"155,000 ",Costa Rica
l_132435297,,,0.272 ac Lot Size,,Residential,"270,000 ",Costa Rica
l_153968339,3 Beds,2 Baths,0.05 ac Lot Size,,Residential,"225,000 ",Costa Rica
l_158576033,,,0.65 ac Lot Size,,Lots and Land,"419,000 ",Costa Rica
l_101901253,,,79 ac Lot Size,,Farm and Ranch,"1,600,000 ",Costa Rica
l_155194703,,,0.15 ac Lot Size,,Lots and Land,"744,900 ",Costa Rica
l_154573217,,,1.236 ac Lot Size,,Residential,"199,000  46",Costa Rica
l_104044212,9 Beds,7 Baths,24.711 ac Lot Size,"('5,381.96 Sqft', ' sqft')",Residential,"1,800,000 ",Costa Rica
l_140221341,5 Beds,4 Baths,30.847 ac Lot Size,"('3,767.37 Sqft', ' sqft')",Residential,"549,000 ",Costa Rica
l_155346959,4 Beds,4 Baths,10 ac Lot Size,"('16,587 Sqft', ' sqft')",Residential,"1,189,000 ",Costa Rica
l_158576022,,,3.36 ac Lot Size,,Lots and Land,"599,000 ",Costa Rica
l_157940290,2 Beds,1 Bath,247 ac Lot Size,"('2,691 Sqft', ' sqft')",Lots and Land,"1,375,000 ",Costa Rica
l_137539019,2 Beds,2 Baths,,"('2,195.84 Sqft', ' sqft')",Residential,"2,000,000 ",Costa Rica
l_155150108,,,0.371 ac Lot Size,,Lots and Land,"252,000 ",Costa Rica
l_158576041,2 Beds,2 Baths,,"('1,324 Sqft', ' sqft')",Condominium,"390,000 ",Costa Rica
l_123022586,2 Beds,2 Baths,1.3 ac Lot Size,,Residential,"479,000 ",Costa Rica
l_148167663,2 Beds,2 Baths,0.104 ac Lot Size,"('2,314.24 Sqft', ' sqft')",Residential,"350,000 ",Costa Rica
l_143887850,8 Beds,8 Baths,3.7 ac Lot Size,"('43,055.64 Sqft', ' sqft')",Residential,"1,350,000 ",Costa Rica
l_161190791,3 Beds,2 Baths,,"('2,100 Sqft', ' sqft')",Residential,"499,900 ",Costa Rica
l_152958010,2 Beds,1 Bath,0.063 ac Lot Size,,Residential,"122,000 ",Costa Rica
l_146293173,4 Beds,4 Baths,,"('4,197.96 Sqft', ' sqft')",Residential,"950,000 ",Costa Rica
l_158290556,4 Beds,2 Baths,7.85 ac Lot Size,,Residential,"449,000 ",Costa Rica
l_137539364,2 Beds,3 Baths,0.27 ac Lot Size,"('2,200 Sqft', ' sqft')",Residential,"585,000 ",Costa Rica
l_158289023,7 Beds,5 Baths,0.562 ac Lot Size,"('4,502 Sqft', ' sqft')",Residential,"475,000 ",Costa Rica
l_159377691,,,"1,430.74 ac Lot Size",,Farm and Ranch,"2,750,000 ",Costa Rica
l_158290036,,,,,Residential,"135,000 ",Costa Rica
l_158290241,4 Beds,5 Baths,,"('5,920.15 Sqft', ' sqft')",Residential,"780,000 ",Costa Rica
l_141991821,4 Beds,4 Baths,,"('5,274.32 Sqft', ' sqft')",Residential,"1,850,000 ",Costa Rica
l_129962078,2 Beds,2 Baths,4.2 ac Lot Size,"('4.4 Sqft', ' sqft')",Residential,"399,000 ",Costa Rica
l_158288579,4 Beds,4 Baths,0.25 ac Lot Size,"('4,951.4 Sqft', ' sqft')",Residential,"975,000 ",Costa Rica
l_155854336,2 Beds,2 Baths,0.04 ac Lot Size,,Residential,"199,000 ",Costa Rica
l_141945474,,,31.382 ac Lot Size,,Farm And Agriculture,"3,500,000 ",Costa Rica
l_144306735,4 Beds,4 Baths,2.52 ac Lot Size,"('3,800 Sqft', ' sqft')",Residential,"1,585,000 ",Costa Rica
l_157296219,,,2.64 ac Lot Size,,Lots and Land,"490,000  75",Costa Rica
l_132149548,,,598 ac Lot Size,,Farm And Agriculture,"1,700,000 ",Costa Rica
l_138397991,4 Beds,5 Baths,,"('8,072.93 Sqft', ' sqft')",Residential,"1,495,000 ",Costa Rica
l_102173079,2 Beds,2 Baths,,"('2,400 Sqft', ' sqft')",Residential,"550,000 ",Costa Rica
l_160212126,,,0.765 ac Lot Size,,Condominium,"230,000 ",Costa Rica
l_144562658,4 Beds,3 Baths,1.92 ac Lot Size,"('9,662 Sqft', ' sqft')",Residential,"999,000 ",Costa Rica
l_127767083,,,0.494 ac Lot Size,,Lots And Land,"165,000 ",Costa Rica
l_143215249,,,66.7 ac Lot Size,,Lots And Land,"2,100,000 ",Costa Rica
l_139747925,,,,,Lots And Land,"1,260,000 ",Costa Rica
l_137343964,,,11.12 ac Lot Size,,Lots and Land,"7,500,000 ",Costa Rica
l_159467281,4 Beds,3 Baths,0.34 ac Lot Size,"('2,152 Sqft', ' sqft')",Residential,"749,900 ",Costa Rica
l_126907101,,,0.185 ac Lot Size,,Lots And Land,"180,000 ",Costa Rica
l_157940293,,,0.021 ac Lot Size,,Residential,"423,300 ",Costa Rica
l_112573766,1 Bed,1 Bath,308.882 ac Lot Size,,Residential,"285,000 ",Costa Rica
l_153290006,4 Beds,4 Baths,0.362 ac Lot Size,"('2,744.8 Sqft', ' sqft')",Residential,"598,900 ",Costa Rica
l_144412022,4 Beds,5 Baths,,"('1,679.17 Sqft', ' sqft')",Residential,"275,000 ",Costa Rica
l_157288488,,,0.88 ac Lot Size,,Residential,"142,400 ",Costa Rica
l_158116155,1 Bed,1 Bath,0.051 ac Lot Size,,Other,"223,000 ",Costa Rica
