Listing ID,Bedrooms,Bathrooms,Lot Size,House Size,Property Type,Price,Country
l_128868315,3 Beds,2 Baths,,,Residential,"197,000 ",Dominican Republic
l_144898452,1 Bed,1 Bath,,"('1,278 Sqft', ' sqft')",Condominium,"278,000 ",Dominican Republic
l_155874601,3 Beds,2 Baths,,"('2,792 Sqft', ' sqft')",Condominium,"855,000 ",Dominican Republic
l_148650673,2 Beds,3 Baths,,"('2,432.64 Sqft', ' sqft')",Condominium,"655,840 ",Dominican Republic
l_155797545,3 Beds,3 Baths,0.125 ac Lot Size,"('1,959 Sqft', ' sqft')",Residential,"350,000 ",Dominican Republic
l_159583144,3 Beds,3 Baths,,"('1,915 Sqft', ' sqft')",Residential,"227,250 ",Dominican Republic
l_158299630,2 Beds,2 Baths,,"('1,006 Sqft', ' sqft')",Residential,"320,000 ",Dominican Republic
l_148650688,3 Beds,3 Baths,,"('1,614 Sqft', ' sqft')",Residential,"180,000 ",Dominican Republic
l_161089221,,,,,Residential,"150,000  70",Dominican Republic
l_144899626,3 Beds,2 Baths,,"('1,978 Sqft', ' sqft')",Condominium,"563,208 ",Dominican Republic
l_153939574,4 Beds,4 Baths,0.148 ac Lot Size,"('3,541.33 Sqft', ' sqft')",Residential,"729,000 ",Dominican Republic
l_158300412,2 Beds,2 Baths,0.048 ac Lot Size,"('1,578.74 Sqft', ' sqft')",Condominium,"375,000 ",Dominican Republic
l_142875226,3 Beds,3 Baths,,"('1,997.78 Sqft', ' sqft')",Condominium,"248,999 ",Dominican Republic
l_145479248,2 Beds,2 Baths,,"('119 Sqft', ' sqft')",Residential,"327,600 ",Dominican Republic
l_160865379,10 Beds,10 Baths,,"('18,438.58 Sqft', ' sqft')",Condominium,"5,200,000 ",Dominican Republic
l_126131608,,,,,Residential,"94,740 ",Dominican Republic
l_146333492,3 Beds,3 Baths,,"('3,548 Sqft', ' sqft')",Condominium,"1,300,000 ",Dominican Republic
l_131663653,1 Bed,1 Bath,,,Residential,"125,970 ",Dominican Republic
l_144396738,,,,,Residential,"106,500 ",Dominican Republic
l_155915347,1 Bed,,,"('38 Sqft', ' sqft')",Residential,"90,000 ",Dominican Republic
l_155299460,2 Beds,2 Baths,,"('763.91 Sqft', ' sqft')",Condominium,"230,000 ",Dominican Republic
l_158575959,4 Beds,4 Baths,0.251 ac Lot Size,,Other,"1,650,000 ",Dominican Republic
l_161237677,1 Bed,1 Bath,,"('721.18 Sqft', ' sqft')",Residential,"185,900 ",Dominican Republic
l_146334144,3 Beds,3 Baths,,"('2,745 Sqft', ' sqft')",Condominium,"595,000 ",Dominican Republic
l_148650779,2 Beds,2 Baths,,"('1,474 Sqft', ' sqft')",Residential,"306,918 ",Dominican Republic
l_153655410,2 Beds,2 Baths,,"('2,120 Sqft', ' sqft')",Condominium,"990,000 ",Dominican Republic
l_140393784,2 Beds,2 Baths,0.028 ac Lot Size,"('1,225.79 Sqft', ' sqft')",Condominium,"240,284 ",Dominican Republic
l_160435562,3 Beds,3 Baths,,"('1,298 Sqft', ' sqft')",Residential,"259,900 ",Dominican Republic
l_130801156,3 Beds,2 Baths,0.12 ac Lot Size,"('1,800 Sqft', ' sqft')",Residential,"299,000 ",Dominican Republic
l_152773340,1 Bed,1 Bath,,"('841 Sqft', ' sqft')",Condominium,"230,000 ",Dominican Republic
l_145484939,2 Beds,2 Baths,,"('1,408 Sqft', ' sqft')",Condominium,"312,834  36.2",Dominican Republic
l_158289210,2 Beds,2 Baths,,"('1,313 Sqft', ' sqft')",Residential,"333,899 ",Dominican Republic
l_157329256,2 Beds,2 Baths,,"('1,446 Sqft', ' sqft')",Residential,"255,564 ",Dominican Republic
l_143966706,6 Beds,7 Baths,,"('7,916.38 Sqft', ' sqft')",Lots and Land,"1,150,000 ",Dominican Republic
l_155791573,2 Beds,2 Baths,,"('861.11 Sqft', ' sqft')",Condominium,"195,000 ",Dominican Republic
l_144899493,2 Beds,2 Baths,,"('2,056 Sqft', ' sqft')",Residential,"650,000 ",Dominican Republic
l_157942362,3 Beds,2 Baths,,"('4,305.56 Sqft', ' sqft')",Residential,"215,000 ",Dominican Republic
l_157720904,3 Beds,3 Baths,0.07 ac Lot Size,"('1,959.03 Sqft', ' sqft')",Residential,"274,750 ",Dominican Republic
l_160865148,3 Beds,3 Baths,0.666 ac Lot Size,"('4,951.4 Sqft', ' sqft')",Residential,"575,000 ",Dominican Republic
l_132029431,1 Bed,1 Bath,,,Residential,"270,000 ",Dominican Republic
l_138034437,1 Bed,1 Bath,,,Residential,"109,400 ",Dominican Republic
l_141843115,1 Bed,1 Bath,,"('688.89 Sqft', ' sqft')",Condominium,"139,000 ",Dominican Republic
l_152820614,,,0.206 ac Lot Size,,Lots and Land,"265,000 ",Dominican Republic
l_145468135,3 Beds,3 Baths,,"('2,517 Sqft', ' sqft')",Residential,"195,000 ",Dominican Republic
l_153190488,3 Beds,3 Baths,,"('1,681.86 Sqft', ' sqft')",Condominium,"415,000 ",Dominican Republic
l_148651068,2 Beds,2 Baths,,"('1,119.04 Sqft', ' sqft')",Residential,"171,600 ",Dominican Republic
l_153127506,6 Beds,6 Baths,,"('8,672.02 Sqft', ' sqft')",Residential,"2,600,000 ",Dominican Republic
l_158963411,4 Beds,4 Baths,,"('2,169.22 Sqft', ' sqft')",Condominium,"545,000 ",Dominican Republic
l_148650781,2 Beds,2 Baths,,"('1,363 Sqft', ' sqft')",Residential,"348,200 ",Dominican Republic
l_153052391,2 Beds,2 Baths,,"('1,216.32 Sqft', ' sqft')",Residential,"290,000 ",Dominican Republic
l_158299027,3 Beds,4 Baths,,"('2,480.22 Sqft', ' sqft')",Condominium,"580,000 ",Dominican Republic
l_158773237,4 Beds,3 Baths,,"('2,400.35 Sqft', ' sqft')",Residential,"975,000 ",Dominican Republic
l_156110662,3 Beds,3 Baths,0.173 ac Lot Size,"('2,153 Sqft', ' sqft')",Residential,"695,000 ",Dominican Republic
l_142990874,1 Bed,1 Bath,,"('597 Sqft', ' sqft')",Residential,"130,900 ",Dominican Republic
l_128806953,2 Beds,2 Baths,,,Residential,"187,000 ",Dominican Republic
l_117032448,3 Beds,3 Baths,,"('2,494.8 Sqft', ' sqft')",Residential,"485,000 ",Dominican Republic
l_148650806,3 Beds,2 Baths,,"('1,434 Sqft', ' sqft')",Residential,"165,000 ",Dominican Republic
l_142863593,2 Beds,2 Baths,,"('893.4 Sqft', ' sqft')",Condominium,"202,500 ",Dominican Republic
l_146764659,2 Beds,2 Baths,,"('763 Sqft', ' sqft')",Residential,"90,000 ",Dominican Republic
l_158288345,2 Beds,2 Baths,,"('989.92 Sqft', ' sqft')",Residential,"196,910 ",Dominican Republic
l_133565870,2 Beds,2 Baths,,,Residential,"196,350 ",Dominican Republic
l_127615663,3 Beds,3 Baths,,,Residential,"304,795 ",Dominican Republic
l_155410367,2 Beds,2 Baths,,"('999.9 Sqft', ' sqft')",Residential,"109,000 ",Dominican Republic
l_160250368,,,,,Residential,"87,757 ",Dominican Republic
l_144899474,3 Beds,4 Baths,0.384 ac Lot Size,"('4,520 Sqft', ' sqft')",Residential,"1,599,000 ",Dominican Republic
l_160250200,,,3.88 ac Lot Size,,Residential,"1,250,000 ",Dominican Republic
l_158292027,2 Beds,2 Baths,,"('1,235.2 Sqft', ' sqft')",Residential,"225,750  74.2",Dominican Republic
l_125984901,3 Beds,2 Baths,,,Residential,"108,600 ",Dominican Republic
l_142875217,1 Bed,1 Bath,,"('527.43 Sqft', ' sqft')",Condominium,"183,000 ",Dominican Republic
l_125984522,3 Beds,2 Baths,,,Residential,"200,000 ",Dominican Republic
l_152709740,2 Beds,2 Baths,,"('5,752 Sqft', ' sqft')",Condominium,"650,000 ",Dominican Republic
l_146334147,3 Beds,3 Baths,,"('1,959 Sqft', ' sqft')",Condominium,"582,400 ",Dominican Republic
l_157295411,2 Beds,2 Baths,0.029 ac Lot Size,"('1,270.14 Sqft', ' sqft')",Residential,"201,250 ",Dominican Republic
l_144899338,,,,,Lots and Land,"265,000 ",Dominican Republic
l_143940048,3 Beds,3 Baths,,"('2,303 Sqft', ' sqft')",Residential,"594,750 ",Dominican Republic
l_125984707,2 Beds,2 Baths,,,Residential,"98,777 ",Dominican Republic
l_154029538,2 Beds,2 Baths,,"('1,560.77 Sqft', ' sqft')",Residential,"220,000 ",Dominican Republic
l_154912630,,,0.124 ac Lot Size,"('5,381.95 Sqft', ' sqft')",Lots and Land,"70,000 ",Dominican Republic
l_152776174,2 Beds,2 Baths,,"('1,302 Sqft', ' sqft')",Condominium,"367,000 ",Dominican Republic
l_148650811,3 Beds,3 Baths,,"('2,604 Sqft', ' sqft')",Residential,"529,900 ",Dominican Republic
l_160743404,1 Bed,1 Bath,,"('484.38 Sqft', ' sqft')",Residential,"179,000 ",Dominican Republic
l_141772162,1 Bed,2 Baths,,"('591 Sqft', ' sqft')",Residential,"138,000 ",Dominican Republic
l_160802399,2 Beds,2 Baths,,"('1,711.46 Sqft', ' sqft')",Residential,"368,000 ",Dominican Republic
l_157794537,2 Beds,2 Baths,,"('957.99 Sqft', ' sqft')",Residential,"238,990 ",Dominican Republic
l_153929458,2 Beds,2 Baths,,"('1,349.25 Sqft', ' sqft')",Condominium,"380,000  103",Dominican Republic
l_153968346,2 Beds,2 Baths,,"('936.46 Sqft', ' sqft')",Condominium,"171,000 ",Dominican Republic
l_146331212,5 Beds,5 Baths,0.346 ac Lot Size,"('6,673 Sqft', ' sqft')",Residential,"1,675,000 ",Dominican Republic
l_154299456,1 Bed,1 Bath,,"('721 Sqft', ' sqft')",Residential,"187,000 ",Dominican Republic
l_157291864,2 Beds,2 Baths,0.042 ac Lot Size,"('1,248.61 Sqft', ' sqft')",Residential,"185,000 ",Dominican Republic
l_159582871,1 Bed,1 Bath,,"('505 Sqft', ' sqft')",Residential,"100,000 ",Dominican Republic
l_144899464,2 Beds,1 Bath,,"('1,022 Sqft', ' sqft')",Condominium,"273,840 ",Dominican Republic
l_152773352,3 Beds,3 Baths,0.033 ac Lot Size,"('1,453 Sqft', ' sqft')",Condominium,"388,000 ",Dominican Republic
l_159966228,1 Bed,1 Bath,,"('748.9 Sqft', ' sqft')",Residential,"293,119 ",Dominican Republic
l_157794449,,,,,Residential,"111,000 ",Dominican Republic
l_141675313,2 Beds,2 Baths,,"('1,958 Sqft', ' sqft')",Residential,"255,000 ",Dominican Republic
l_132827626,6 Beds,6 Baths,,,Residential,"3,700,000 ",Dominican Republic
l_142872478,1 Bed,1 Bath,,"('516.67 Sqft', ' sqft')",Condominium,"63,000 ",Dominican Republic
l_146317703,3 Beds,3 Baths,,"('2,548 Sqft', ' sqft')",Multifamily,"399,000 ",Dominican Republic
l_153127479,1 Bed,1 Bath,,"('633.7 Sqft', ' sqft')",Residential,"198,700 ",Dominican Republic
l_153127462,2 Beds,2 Baths,,"('968.4 Sqft', ' sqft')",Residential,"197,000 ",Dominican Republic
l_159081215,3 Beds,2 Baths,0.138 ac Lot Size,"('1,485.42 Sqft', ' sqft')",Residential,"287,000 ",Dominican Republic
l_148650785,1 Bed,1 Bath,,"('1,076 Sqft', ' sqft')",Residential,"315,000 ",Dominican Republic
l_152774956,3 Beds,4 Baths,,"('3,778 Sqft', ' sqft')",Residential,"695,000 ",Dominican Republic
l_146820776,1 Bed,,,,Condominium,"139,000  41",Dominican Republic
l_141551531,3 Beds,2 Baths,,"('1,791 Sqft', ' sqft')",Residential,"235,000 ",Dominican Republic
l_142631828,1 Bed,1 Bath,0.018 ac Lot Size,"('763.26 Sqft', ' sqft')",Condominium,"199,170 ",Dominican Republic
l_139377629,3 Beds,3 Baths,,"('2,139 Sqft', ' sqft')",Residential,"240,000 ",Dominican Republic
l_154301144,3 Beds,2 Baths,,"('94 Sqft', ' sqft')",Residential,"173,000 ",Dominican Republic
l_155852635,2 Beds,2 Baths,,"('2,591.8 Sqft', ' sqft')",Residential,"580,000 ",Dominican Republic
l_157293568,3 Beds,2 Baths,0.029 ac Lot Size,"('1,270.14 Sqft', ' sqft')",Residential,"207,750 ",Dominican Republic
l_157297790,3 Beds,3 Baths,0.088 ac Lot Size,"('2,152 Sqft', ' sqft')",Residential,"300,700 ",Dominican Republic
l_156228124,2 Beds,2 Baths,,"('882.32 Sqft', ' sqft')",Condominium,"165,000 ",Dominican Republic
l_155015226,,,,"('5,385 Sqft', ' sqft')",Residential,"70,000 ",Dominican Republic
l_158963387,1 Bed,1 Bath,,"('1,181.99 Sqft', ' sqft')",Condominium,"265,000 ",Dominican Republic
l_148650748,3 Beds,3 Baths,,"('2,248 Sqft', ' sqft')",Residential,"203,250 ",Dominican Republic
l_145479880,1 Bed,1 Bath,,"('819.89 Sqft', ' sqft')",Condominium,"255,875 ",Dominican Republic
l_159966222,1 Bed,1 Bath,,"('1,211.5 Sqft', ' sqft')",Residential,"259,900 ",Dominican Republic
l_153192443,,,,,Residential,"229,000 ",Dominican Republic
l_139194330,3 Beds,3 Baths,,"('2,139.5 Sqft', ' sqft')",Residential,"240,000 ",Dominican Republic
l_145415896,3 Beds,4 Baths,0.132 ac Lot Size,"('2,540.28 Sqft', ' sqft')",Residential,"430,000 ",Dominican Republic
l_142874325,2 Beds,2 Baths,,"('1,248.61 Sqft', ' sqft')",Condominium,"163,500 ",Dominican Republic
l_135995127,3 Beds,4 Baths,,,Residential,"385,000 ",Dominican Republic
l_158296455,2 Beds,2 Baths,,"('2,120 Sqft', ' sqft')",Residential,"990,000 ",Dominican Republic
l_158286198,10 Beds,10 Baths,,"('18,443.96 Sqft', ' sqft')",Residential,"5,200,000 ",Dominican Republic
l_158297767,3 Beds,3 Baths,,"('2,852 Sqft', ' sqft')",Condominium,"650,000 ",Dominican Republic
l_153127399,2 Beds,3 Baths,,"('1,762 Sqft', ' sqft')",Condominium,"310,000 ",Dominican Republic
l_156723936,2 Beds,2 Baths,,"('1,016.11 Sqft', ' sqft')",Residential,"212,980 ",Dominican Republic
l_153222366,1 Bed,1 Bath,,"('803.8 Sqft', ' sqft')",Residential,"255,875 ",Dominican Republic
l_159464596,3 Beds,4 Baths,,"('2,959 Sqft', ' sqft')",Residential,"598,000 ",Dominican Republic
l_149586768,2 Beds,2 Baths,0.086 ac Lot Size,"('1,560.77 Sqft', ' sqft')",Residential,"210,000  25",Dominican Republic
l_148650740,3 Beds,2 Baths,,"('1,345 Sqft', ' sqft')",Residential,"160,000 ",Dominican Republic
l_145462813,3 Beds,2 Baths,,"('2,544 Sqft', ' sqft')",Residential,"205,000 ",Dominican Republic
l_144899188,6 Beds,7 Baths,0.248 ac Lot Size,"('8,675 Sqft', ' sqft')",Residential,"2,600,000 ",Dominican Republic
l_157303858,3 Beds,3 Baths,0.113 ac Lot Size,"('3,259.31 Sqft', ' sqft')",Residential,"499,000 ",Dominican Republic
l_154415819,,,,,Condominium,"187,000 ",Dominican Republic
l_155299446,1 Bed,1 Bath,,"('841.2 Sqft', ' sqft')",Condominium,"192,500 ",Dominican Republic
l_155131050,1 Bed,1 Bath,,"('613.54 Sqft', ' sqft')",Condominium,"208,000 ",Dominican Republic
l_160741814,3 Beds,2 Baths,0.212 ac Lot Size,,Residential,"385,000 ",Dominican Republic
l_155299482,3 Beds,3 Baths,,"('1,411.9 Sqft', ' sqft')",Condominium,"363,500 ",Dominican Republic
l_145781552,2 Beds,2 Baths,,,Residential,"450,000 ",Dominican Republic
l_154308956,2 Beds,2 Baths,,"('1,103.9 Sqft', ' sqft')",Residential,"233,900 ",Dominican Republic
l_153225801,1 Bed,1 Bath,,"('851.8 Sqft', ' sqft')",Residential,"260,075 ",Dominican Republic
l_148886249,2 Beds,2 Baths,,"('1,259.38 Sqft', ' sqft')",Residential,"287,040 ",Dominican Republic
l_146841046,3 Beds,2 Baths,,"('1,288 Sqft', ' sqft')",Residential,"184,000 ",Dominican Republic
l_144899704,4 Beds,4 Baths,0.297 ac Lot Size,"('6,932 Sqft', ' sqft')",Residential,"1,200,000 ",Dominican Republic
l_160014583,1 Bed,1 Bath,,"('35 Sqft', ' sqft')",Residential,"75,000 ",Dominican Republic
l_156405092,1 Bed,1 Bath,,"('595.45 Sqft', ' sqft')",Residential,"146,900 ",Dominican Republic
l_157721349,2 Beds,4 Baths,,"('1,997 Sqft', ' sqft')",Residential,"249,000 ",Dominican Republic
l_149781518,3 Beds,2 Baths,,"('1,987 Sqft', ' sqft')",Residential,"749,000 ",Dominican Republic
l_148260191,3 Beds,3 Baths,,"('1,453 Sqft', ' sqft')",Condominium,"388,000 ",Dominican Republic
l_158287098,1 Bed,1 Bath,,"('762.9 Sqft', ' sqft')",Residential,"199,710 ",Dominican Republic
l_142109844,2 Beds,2 Baths,,"('754.8 Sqft', ' sqft')",Residential,"183,540 ",Dominican Republic
l_146462257,2 Beds,3 Baths,,"('1,550 Sqft', ' sqft')",Condominium,"320,646 ",Dominican Republic
l_146329961,6 Beds,6 Baths,0.643 ac Lot Size,"('11,769 Sqft', ' sqft')",Residential,"2,800,000 ",Dominican Republic
l_131667352,2 Beds,2 Baths,,,Residential,"338,560 ",Dominican Republic
l_154573240,5 Beds,5 Baths,,"('3,229.17 Sqft', ' sqft')",Residential,"274,990 ",Dominican Republic
l_157293363,2 Beds,2 Baths,0.08 ac Lot Size,"('1,582.29 Sqft', ' sqft')",Residential,"283,150 ",Dominican Republic
l_146334160,2 Beds,2 Baths,,"('1,978 Sqft', ' sqft')",Condominium,"563,208 ",Dominican Republic
l_155850805,1 Bed,1 Bath,,"('807.29 Sqft', ' sqft')",Residential,"195,000 ",Dominican Republic
l_155072956,3 Beds,3 Baths,0.044 ac Lot Size,"('1,916 Sqft', ' sqft')",Residential,"227,250 ",Dominican Republic
l_144899173,2 Beds,2 Baths,,"('1,420 Sqft', ' sqft')",Condominium,"335,000 ",Dominican Republic
l_158295158,2 Beds,3 Baths,,"('1,753.88 Sqft', ' sqft')",Residential,"394,999 ",Dominican Republic
l_155149601,5 Beds,6 Baths,,,Residential,"1,980,000 ",Dominican Republic
l_156900671,2 Beds,2 Baths,,"('1,300 Sqft', ' sqft')",Condominium,"189,900 ",Dominican Republic
l_154876094,1 Bed,1 Bath,,"('731.94 Sqft', ' sqft')",Condominium,"180,000 ",Dominican Republic
l_155735940,2 Beds,2 Baths,,"('1,281 Sqft', ' sqft')",Condominium,"259,000 ",Dominican Republic
l_140345632,4 Beds,5 Baths,,"('5,250 Sqft', ' sqft')",Residential,"1,250,000  2.2",Dominican Republic
l_154958128,10 Beds,10 Baths,,"('14,000 Sqft', ' sqft')",Residential,"9,650,000 ",Dominican Republic
l_144899732,3 Beds,3 Baths,,"('1,937 Sqft', ' sqft')",Condominium,"450,000 ",Dominican Republic
l_161313220,5 Beds,6 Baths,,"('5,575.71 Sqft', ' sqft')",Residential,"899,000 ",Dominican Republic
l_161333690,1 Bed,,,"('645.84 Sqft', ' sqft')",Condominium,"122,500 ",Dominican Republic
l_161318078,2 Beds,2 Baths,,"('1,313 Sqft', ' sqft')",Condominium,"319,000 ",Dominican Republic
l_161309611,3 Beds,3 Baths,0.551 ac Lot Size,"('2,088 Sqft', ' sqft')",Residential,"1,300,000 ",Dominican Republic
l_161264455,4 Beds,4 Baths,,"('2,497 Sqft', ' sqft')",Residential,"378,000 ",Dominican Republic
l_161281298,3 Beds,2 Baths,,"('2,045 Sqft', ' sqft')",Residential,"394,000 ",Dominican Republic
l_161264777,4 Beds,4 Baths,,"('3,423 Sqft', ' sqft')",Residential,"749,000 ",Dominican Republic
l_161310158,3 Beds,2 Baths,0.058 ac Lot Size,"('1,797.57 Sqft', ' sqft')",Residential,"290,000 ",Dominican Republic
l_161264454,2 Beds,2 Baths,,"('1,647 Sqft', ' sqft')",Residential,"385,000 ",Dominican Republic
l_161309621,1 Bed,2 Baths,,"('731.95 Sqft', ' sqft')",Residential,"181,811 ",Dominican Republic
l_161309866,1 Bed,2 Baths,,"('731.95 Sqft', ' sqft')",Residential,"181,811 ",Dominican Republic
l_161310249,1 Bed,1 Bath,,"('484.38 Sqft', ' sqft')",Condominium,"70,000 ",Dominican Republic
l_161334270,2 Beds,2 Baths,,"('1,668 Sqft', ' sqft')",Residential,"400,000 ",Dominican Republic
l_161334277,3 Beds,3 Baths,,"('2,153 Sqft', ' sqft')",Residential,"849,000 ",Dominican Republic
l_161311691,12 Beds,16 Baths,0.988 ac Lot Size,"('19,375.04 Sqft', ' sqft')",Residential,"6,899,998 ",Dominican Republic
l_161334266,2 Beds,2 Baths,,"('1,012 Sqft', ' sqft')",Residential,"300,000 ",Dominican Republic
l_161334275,2 Beds,2 Baths,,"('1,776 Sqft', ' sqft')",Residential,"750,000 ",Dominican Republic
l_161334130,3 Beds,2 Baths,,"('1,453 Sqft', ' sqft')",Residential,"375,000 ",Dominican Republic
l_161334147,4 Beds,4 Baths,,"('6,997 Sqft', ' sqft')",Residential,"875,000 ",Dominican Republic
l_161311668,1 Bed,1 Bath,,"('830 Sqft', ' sqft')",Residential,"147,000 ",Dominican Republic
l_161310203,1 Bed,1 Bath,,"('419.79 Sqft', ' sqft')",Residential,"100,000 ",Dominican Republic
l_161381701,1 Bed,1 Bath,,"('538 Sqft', ' sqft')",Residential,"68,000 ",Dominican Republic
l_161310146,2 Beds,1 Bath,,"('1,451 Sqft', ' sqft')",Residential,"340,000 ",Dominican Republic
l_161314936,2 Beds,2 Baths,,"('1,238 Sqft', ' sqft')",Residential,"209,000 ",Dominican Republic
l_161311661,1 Bed,1 Bath,,"('548.96 Sqft', ' sqft')",Condominium,"68,200 ",Dominican Republic
l_161334142,5 Beds,6 Baths,,"('5,995 Sqft', ' sqft')",Residential,"1,500,000 ",Dominican Republic
l_161309610,3 Beds,3 Baths,,"('1,894 Sqft', ' sqft')",Residential,"750,000 ",Dominican Republic
l_161334133,3 Beds,3 Baths,,"('1,334.72 Sqft', ' sqft')",Condominium,"175,000 ",Dominican Republic
l_161333677,3 Beds,2 Baths,,"('3,229.17 Sqft', ' sqft')",Residential,"154,000 ",Dominican Republic
l_161333544,1 Bed,1 Bath,,"('463 Sqft', ' sqft')",Condominium,"139,000 ",Dominican Republic
l_161364689,1 Bed,1 Bath,,"('549 Sqft', ' sqft')",Residential,"68,000 ",Dominican Republic
l_161309623,4 Beds,4 Baths,0.371 ac Lot Size,"('3,239.94 Sqft', ' sqft')",Residential,"725,500 ",Dominican Republic
l_161311670,2 Beds,2 Baths,0.029 ac Lot Size,"('1,259.38 Sqft', ' sqft')",Residential,0.000000 ,Dominican Republic
l_161329653,4 Beds,3 Baths,,"('2,798.62 Sqft', ' sqft')",Residential,"468,000 ",Dominican Republic
l_161381703,1 Bed,1 Bath,,"('550 Sqft', ' sqft')",Residential,"86,000 ",Dominican Republic
l_161334193,2 Beds,2 Baths,,"('1,249 Sqft', ' sqft')",Residential,"197,000 ",Dominican Republic
l_161264371,2 Beds,2 Baths,,"('1,744 Sqft', ' sqft')",Residential,"450,000 ",Dominican Republic
l_161311820,3 Beds,2 Baths,,"('818.06 Sqft', ' sqft')",Residential,"121,600 ",Dominican Republic
l_161315500,3 Beds,3 Baths,,"('2,480 Sqft', ' sqft')",Residential,"385,000 ",Dominican Republic
l_161332772,3 Beds,3 Baths,0.127 ac Lot Size,"('2,098.96 Sqft', ' sqft')",Residential,"410,000 ",Dominican Republic
